1	0
2	1
3	2
4	3
5	4
6	5
7	6
8	7
9	8
10	9
11	10
12	11
13	12
14	13
15	14
16	15
17	16
18	17
19	18
20	19
21	20
22	21
23	22
24	23
25	24
26	25
27	26
28	27
29	28
30	29
31	30
32	31
33	32
34	33
35	34
36	35
37	36
38	37
39	38
40	39
41	40
44	41
45	42
46	43
47	44
66	45
67	46
68	47
69	48
70	49
71	50
72	51
73	52
74	53
75	54
76	55
77	56
78	57
79	58
80	59
81	60
82	61
83	62
84	63
85	64
86	65
87	66
88	67
89	68
90	69
91	70
92	71
93	72
94	73
95	74
96	75
97	76
98	77
99	78
100	79
101	80
102	81
103	82
104	83
105	84
106	85
107	86
108	87
109	88
110	89
111	90
112	91
113	92
114	93
115	94
116	95
117	96
118	97
119	98
120	99
121	100
122	101
123	102
124	103
125	104
126	105
127	106
128	107
129	108
130	109
131	110
132	111
133	112
134	113
135	114
136	115
137	116
138	117
139	118
140	119
141	120
