1	0
2	1
3	2
4	3
5	4
6	5
7	6
8	7
9	8
10	9
11	10
12	11
13	12
14	13
15	14
16	15
17	16
18	17
19	18
20	19
21	20
22	21
23	22
24	23
25	24
26	25
27	26
28	27
29	28
30	29
31	30
32	31
33	32
34	33
35	34
36	35
37	36
38	37
39	38
40	39
41	40
42	41
43	42
44	43
45	44
46	45
47	46
48	47
49	48
50	49
51	50
52	51
53	52
54	53
55	54
56	55
57	56
58	57
59	58
60	59
61	60
62	61
63	62
64	63
65	64
66	65
67	66
68	67
69	68
70	69
71	70
72	71
73	72
74	73
75	74
76	75
77	76
78	77
79	78
80	79
81	80
82	81
83	82
84	83
85	84
86	85
87	86
89	87
92	88
96	89
97	90
98	91
99	92
100	93
101	94
102	95
103	96
104	97
105	98
106	99
107	100
108	101
109	102
110	103
111	104
112	105
113	106
114	107
115	108
116	109
117	110
118	111
119	112
120	113
121	114
122	115
123	116
124	117
125	118
126	119
127	120
128	121
129	122
130	123
131	124
132	125
133	126
134	127
135	128
136	129
137	130
138	131
139	132
140	133
141	134
142	135
143	136
144	137
145	138
146	139
147	140
148	141
149	142
150	143
151	144
152	145
153	146
154	147
155	148
156	149
157	150
158	151
159	152
160	153
161	154
162	155
163	156
164	157
165	158
166	159
167	160
168	161
169	162
170	163
171	164
172	165
173	166
174	167
175	168
176	169
177	170
178	171
179	172
180	173
181	174
182	175
183	176
184	177
185	178
186	179
187	180
188	181
189	182
190	183
191	184
192	185
193	186
194	187
195	188
196	189
197	190
198	191
199	192
200	193
201	194
202	195
203	196
204	197
205	198
206	199
207	200
208	201
209	202
210	203
211	204
212	205
213	206
214	207
215	208
216	209
217	210
218	211
219	212
220	213
221	214
222	215
223	216
224	217
225	218
226	219
227	220
228	221
229	222
230	223
231	224
232	225
233	226
234	227
235	228
236	229
237	230
238	231
239	232
240	233
241	234
242	235
