3	0
4	1
5	2
6	3
7	4
8	5
9	6
10	7
11	8
12	9
13	10
14	11
15	12
16	13
17	14
18	15
19	16
20	17
21	18
22	19
23	20
24	21
25	22
26	23
27	24
28	25
29	26
30	27
31	28
32	29
33	30
34	31
35	32
36	33
37	34
38	35
39	36
40	37
41	38
42	39
43	40
44	41
45	42
46	43
47	44
48	45
49	46
50	47
51	48
52	49
53	50
54	51
55	52
56	53
57	54
58	55
59	56
60	57
61	58
62	59
63	60
64	61
65	62
66	63
67	64
68	65
69	66
70	67
71	68
72	69
73	70
74	71
75	72
76	73
77	74
78	75
79	76
80	77
81	78
82	79
83	80
84	81
85	82
86	83
87	84
88	85
89	86
90	87
91	88
92	89
93	90
94	91
95	92
96	93
97	94
98	95
99	96
100	97
101	98
102	99
109	100
110	101
111	102
112	103
113	104
114	105
115	106
116	107
117	108
118	109
119	110
120	111
121	112
122	113
123	114
124	115
125	116
126	117
127	118
128	119
131	120
132	121
133	122
134	123
135	124
136	125
137	126
138	127
139	128
140	129
141	130
142	131
143	132
144	133
145	134
146	135
147	136
148	137
149	138
150	139
151	140
152	141
153	142
154	143
155	144
156	145
157	146
158	147
159	148
160	149
161	150
162	151
163	152
164	153
165	154
166	155
167	156
168	157
169	158
170	159
171	160
172	161
173	162
174	163
175	164
176	165
177	166
179	167
180	168
181	169
182	170
183	171
184	172
185	173
186	174
187	175
188	176
189	177
190	178
191	179
192	180
193	181
194	182
195	183
196	184
197	185
198	186
199	187
200	188
201	189
202	190
203	191
204	192
205	193
206	194
207	195
208	196
209	197
210	198
211	199
212	200
213	201
214	202
215	203
216	204
217	205
218	206
219	207
220	208
221	209
222	210
223	211
224	212
225	213
226	214
227	215
228	216
229	217
230	218
231	219
232	220
233	221
234	222
235	223
236	224
237	225
238	226
239	227
240	228
241	229
242	230
243	231
244	232
245	233
246	234
247	235
248	236
249	237
250	238
251	239
252	240
253	241
254	242
255	243
256	244
257	245
258	246
259	247
260	248
261	249
262	250
263	251
264	252
265	253
266	254
267	255
268	256
