0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	20
21	21
22	22
23	23
24	24
25	25
26	26
27	27
28	28
29	29
30	30
31	31
32	32
33	33
34	34
35	35
36	36
37	37
38	38
39	39
40	40
41	41
42	42
43	43
44	44
45	45
46	46
47	47
48	48
49	49
50	50
51	51
52	52
53	53
54	54
55	55
56	56
62	57
63	58
64	59
65	60
66	61
67	62
68	63
69	64
70	65
71	66
72	67
73	68
75	69
76	70
77	71
78	72
79	73
80	74
81	75
82	76
83	77
84	78
85	79
86	80
87	81
88	82
89	83
90	84
91	85
92	86
93	87
94	88
95	89
96	90
97	91
98	92
99	93
100	94
101	95
102	96
103	97
104	98
105	99
106	100
107	101
108	102
109	103
110	104
111	105
112	106
113	107
114	108
115	109
116	110
117	111
118	112
119	113
120	114
121	115
122	116
123	117
124	118
125	119
126	120
127	121
128	122
129	123
130	124
131	125
132	126
133	127
134	128
135	129
136	130
137	131
138	132
139	133
140	134
141	135
142	136
143	137
144	138
145	139
146	140
147	141
148	142
149	143
150	144
151	145
152	146
153	147
154	148
155	149
156	150
157	151
158	152
