0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	20
21	21
22	22
23	23
24	24
25	25
26	26
27	27
28	28
29	29
30	30
31	31
32	32
33	33
34	34
35	35
36	36
37	37
38	38
39	39
40	40
41	41
42	42
43	43
44	44
45	45
46	46
47	47
48	48
49	49
50	50
51	51
52	52
53	53
54	54
55	55
56	56
57	57
58	58
59	59
60	60
61	61
62	62
63	63
64	64
65	65
66	66
67	67
68	68
69	69
70	70
71	71
72	72
73	73
74	74
75	75
76	76
77	77
78	78
79	79
80	80
81	81
82	82
83	83
84	84
85	85
86	86
88	87
91	88
95	89
96	90
97	91
98	92
99	93
100	94
101	95
102	96
103	97
104	98
105	99
106	100
107	101
108	102
109	103
111	104
112	105
113	106
114	107
115	108
116	109
117	110
118	111
119	112
120	113
121	114
122	115
123	116
124	117
125	118
126	119
127	120
128	121
129	122
130	123
131	124
132	125
133	126
134	127
135	128
136	129
137	130
138	131
139	132
140	133
141	134
142	135
143	136
144	137
145	138
146	139
147	140
148	141
149	142
150	143
151	144
152	145
153	146
154	147
155	148
156	149
157	150
158	151
159	152
160	153
161	154
162	155
163	156
164	157
165	158
166	159
167	160
168	161
169	162
170	163
171	164
172	165
173	166
174	167
175	168
176	169
177	170
178	171
179	172
180	173
181	174
182	175
183	176
184	177
185	178
186	179
187	180
188	181
189	182
190	183
191	184
192	185
193	186
194	187
195	188
196	189
197	190
198	191
199	192
200	193
201	194
202	195
203	196
204	197
205	198
206	199
207	200
208	201
209	202
210	203
211	204
212	205
213	206
214	207
215	208
216	209
217	210
218	211
219	212
220	213
221	214
222	215
223	216
224	217
225	218
226	219
227	220
228	221
229	222
230	223
231	224
232	225
233	226
234	227
235	228
236	229
237	230
238	231
239	232
240	233
241	234
242	235
