0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	20
21	21
22	22
23	23
24	24
25	25
26	26
27	27
28	28
29	29
30	30
31	31
32	32
33	33
34	34
35	35
36	36
37	37
38	38
39	39
40	40
41	41
42	42
43	43
44	44
45	45
46	46
47	47
48	48
49	49
50	50
51	51
52	52
53	53
54	54
55	55
56	56
57	57
58	58
59	59
60	60
61	61
62	62
63	63
64	64
65	65
66	66
67	67
68	68
69	69
70	70
71	71
72	72
73	73
74	74
75	75
76	76
77	77
78	78
79	79
80	80
81	81
82	82
83	83
84	84
85	85
86	86
87	87
88	88
89	89
90	90
91	91
92	92
93	93
94	94
95	95
96	96
97	97
98	98
99	99
100	100
101	101
102	102
103	103
104	104
105	105
106	106
107	107
108	108
109	109
110	110
111	111
112	112
113	113
114	114
115	115
123	116
124	117
126	118
127	119
128	120
129	121
130	122
131	123
132	124
133	125
134	126
135	127
136	128
137	129
138	130
139	131
140	132
141	133
142	134
143	135
144	136
145	137
146	138
150	139
151	140
153	141
154	142
155	143
156	144
157	145
158	146
159	147
160	148
161	149
162	150
163	151
164	152
165	153
166	154
167	155
168	156
169	157
170	158
171	159
172	160
173	161
174	162
175	163
176	164
177	165
178	166
179	167
180	168
181	169
182	170
183	171
184	172
185	173
186	174
187	175
188	176
189	177
190	178
191	179
192	180
193	181
194	182
195	183
196	184
197	185
198	186
199	187
200	188
201	189
202	190
203	191
204	192
205	193
206	194
207	195
208	196
209	197
210	198
211	199
212	200
213	201
214	202
215	203
216	204
217	205
218	206
219	207
220	208
221	209
222	210
223	211
224	212
225	213
226	214
227	215
228	216
229	217
230	218
231	219
232	220
233	221
234	222
235	223
236	224
237	225
238	226
239	227
240	228
241	229
242	230
243	231
244	232
245	233
246	234
247	235
248	236
249	237
250	238
251	239
252	240
253	241
254	242
255	243
256	244
257	245
258	246
259	247
260	248
261	249
262	250
263	251
264	252
265	253
266	254
267	255
268	256
269	257
270	258
271	259
272	260
273	261
274	262
275	263
276	264
277	265
278	266
279	267
280	268
281	269
282	270
283	271
284	272
285	273
286	274
287	275
288	276
289	277
290	278
291	279
292	280
293	281
294	282
295	283
296	284
297	285
298	286
299	287
300	288
301	289
302	290
303	291
304	292
305	293
306	294
307	295
308	296
309	297
310	298
311	299
312	300
313	301
314	302
315	303
316	304
317	305
