0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	20
21	21
22	22
23	23
24	24
25	25
26	26
27	27
28	28
29	29
30	30
31	31
32	32
33	33
34	34
35	35
36	36
37	37
38	38
39	39
40	40
43	41
44	42
45	43
46	44
65	45
66	46
67	47
68	48
69	49
70	50
71	51
72	52
73	53
74	54
75	55
76	56
77	57
78	58
79	59
80	60
81	61
82	62
83	63
84	64
85	65
86	66
87	67
88	68
89	69
90	70
91	71
92	72
93	73
94	74
95	75
96	76
97	77
98	78
99	79
100	80
101	81
102	82
103	83
104	84
105	85
106	86
107	87
108	88
109	89
110	90
111	91
112	92
113	93
114	94
115	95
116	96
117	97
118	98
119	99
120	100
121	101
122	102
123	103
124	104
125	105
126	106
127	107
128	108
129	109
130	110
131	111
132	112
133	113
134	114
135	115
136	116
137	117
138	118
139	119
140	120
