0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	20
21	21
22	22
23	23
24	24
25	25
26	26
27	27
28	28
29	29
30	30
31	31
32	32
33	33
34	34
35	35
36	36
37	37
38	38
39	39
40	40
41	41
42	42
43	43
44	44
45	45
46	46
47	47
50	48
51	49
52	50
53	51
54	52
55	53
56	54
57	55
58	56
59	57
60	58
61	59
62	60
63	61
64	62
65	63
66	64
67	65
68	66
69	67
70	68
71	69
72	70
73	71
74	72
75	73
76	74
77	75
78	76
79	77
80	78
81	79
82	80
83	81
84	82
85	83
86	84
87	85
88	86
89	87
90	88
95	89
96	90
97	91
98	92
99	93
100	94
101	95
102	96
103	97
104	98
105	99
106	100
107	101
108	102
109	103
110	104
111	105
112	106
113	107
114	108
115	109
116	110
117	111
118	112
119	113
120	114
121	115
122	116
123	117
124	118
125	119
126	120
127	121
128	122
129	123
130	124
131	125
132	126
133	127
134	128
135	129
136	130
137	131
138	132
139	133
140	134
141	135
142	136
143	137
144	138
145	139
146	140
147	141
148	142
149	143
150	144
151	145
152	146
153	147
154	148
155	149
156	150
157	151
158	152
159	153
160	154
161	155
162	156
163	157
164	158
165	159
166	160
167	161
168	162
169	163
170	164
171	165
172	166
173	167
174	168
175	169
176	170
177	171
178	172
179	173
180	174
181	175
182	176
183	177
184	178
185	179
186	180
187	181
188	182
189	183
190	184
191	185
192	186
193	187
194	188
195	189
196	190
197	191
198	192
