0	1000000	0.457022619729213	3.33449784760025	2.5042544088563
1000000	2000000	0.142158899449088	3.12776960474771	2.19116240394194
2000000	3000000	-0.0383797122767015	2.71562240216327	1.97902572970725
3000000	4000000	-0.891582284511989	2.79638352556176	2.08430768283062
4000000	5000000	-1.14255572353567	2.42472627721936	1.74112487185465
5000000	6000000	-3.30383768331921	-0.26281013350702	-0.187668571194025
6000000	7000000	-3.90200919928589	-0.25115586820513	0.0615980468903684
7000000	8000000	-4.21790990754699	0.419898052793565	-0.174160374832837
8000000	9000000	-3.45115542283021	0.550961589272788	0.425575580096208
9000000	10000000	-3.36329912786726	1.08009861232562	1.08026654748813
10000000	11000000	-3.08692409621689	1.50603964486379	1.26319655682942
11000000	12000000	-2.82815184040968	2.06105143721619	1.27708651389962
12000000	13000000	-3.23857517232808	2.71710760685643	1.00925902323095
13000000	14000000	-3.89201687106114	3.07337509458045	0.637628577926087
14000000	15000000	-3.30773575865035	2.94642651831282	0.0679050264338355
15000000	16000000	-2.2426514229341	2.6308800659456	-0.142980490201954
16000000	17000000	-2.25128121655139	2.2981082758832	-0.704669543104057
17000000	18000000	-2.3822486606367	2.14939155420227	-1.16154323613195
18000000	19000000	-2.3080196569605	2.8074136055118	-1.34305570667841
19000000	20000000	-2.32863580825224	3.45082312722015	-1.41044824932144
20000000	21000000	-1.96726081210216	4.18656908059715	-1.35507272272292
21000000	22000000	-1.26005889538686	4.59639753134462	-1.03792056125043
22000000	23000000	-0.761514376438578	4.79597810153464	-1.0085945676087
23000000	24000000	-0.320827894280322	4.42040815565808	-1.33932342391419
24000000	25000000	-0.0918241483117218	3.95505152527227	-1.82548359413873
25000000	26000000	-0.444227620263689	3.00711787989318	-2.10472611860764
26000000	27000000	-0.483048892109073	2.37935244550803	-2.35550793490391
27000000	28000000	-0.371937995345518	2.68882671552039	-1.22920229767823
28000000	29000000	-0.102514179193503	2.45142638780423	-0.51956283773367
29000000	30000000	0.175081860811342	2.10645993763183	-0.0213766193086324
30000000	31000000	-0.135998853865569	1.69018771402334	0.19421086112165
31000000	32000000	-0.550775787636494	1.00850110563786	-0.139275666134047
32000000	33000000	-1.02736859593392	0.432997516397556	-2.24207379709207
33000000	34000000	-2.05762604865814	-0.40525908034536	-1.51229613004567
34000000	35000000	-2.21432362737044	-1.39840526202713	-2.31725708723997
35000000	36000000	-1.96904528732864	-0.674907370406848	-2.47919221987233
36000000	37000000	-1.20590162513814	-1.29275462167538	1.44060313090035
37000000	38000000	-1.28170323200577	-1.7738723576196	1.82675610094021
38000000	39000000	-1.78933502153916	-2.34558236091023	1.2349685101163
39000000	40000000	-1.20864269236938	-2.03503014777818	0.573002744694528
40000000	41000000	-1.19556967659736	-2.77569133933555	0.16022983944905
41000000	42000000	-1.20478744913193	-3.74040401132636	-0.337924489792567
42000000	43000000	-0.6578841497328	-3.92074064028684	0.22571245578404
43000000	44000000	-0.0460052016629763	-3.66916580622514	0.903012918550073
44000000	45000000	0.319973434748348	-3.46822706980841	0.158009007480166
45000000	46000000	0.619961958660753	-2.55671698713678	0.259533028049956
46000000	47000000	0.577204487848969	-1.18687828022945	0.434783681724789
47000000	48000000	0.402529431653083	-1.41857490679649	-0.242714197644877
48000000	49000000	0.0266926251530736	-2.23403913250023	-1.68365261444446
49000000	50000000	0.163282894783591	-2.2930020612342	-2.45976930564216
50000000	51000000	0.268092509059239	-2.91221475680901	-3.08599949595388
51000000	52000000	-0.768547397042233	-2.86864591315053	-2.70021038067324
52000000	53000000	-0.698870080751542	-3.61387516070348	-2.3249824644464
53000000	54000000	-0.00451560593868123	-4.33637674080608	-2.44118949537845
54000000	55000000	0.865764574933965	-4.07843067925343	-2.36189025038809
55000000	56000000	0.803308354138831	-3.97816049989314	-1.44730180667463
56000000	57000000	1.05912599571356	-0.0383968056957063	1.53853990451932
57000000	58000000	1.33935658327719	0.28949884900037	2.2277587620956
58000000	59000000	1.65443903594681	0.332809224576048	2.75679386097396
59000000	60000000	1.96606394987878	-0.0394195871866945	2.58979827562862
60000000	61000000	2.23299738612495	-0.990025543075851	2.48933509046859
61000000	62000000	2.22923439632895	-1.6949294967853	2.71774460151829
62000000	63000000	2.3068115786789	-2.57329874211532	2.6038800219736
63000000	64000000	2.60463211510889	-3.12068213324042	2.19631341936934
64000000	65000000	3.08065607602869	-1.94732044668599	1.48630886126855
65000000	66000000	3.56918597227371	-2.52951290264799	1.18335149371851
66000000	67000000	3.62767552915358	-3.11596290350854	0.87417203609729
67000000	68000000	3.45282729856984	-3.06176553113288	-0.0680276103805902
68000000	69000000	3.74685923349922	-2.9683407960808	-0.920216649283708
69000000	70000000	3.24844091899361	-2.48583366333513	-1.40339299561058
70000000	71000000	3.16910145058687	-1.87736879648861	-0.661299296804984
71000000	72000000	3.21367711687133	-1.19650846838755	-0.271903547577851
72000000	73000000	3.63349432720032	-0.795187146009084	-0.958948900967297
73000000	74000000	3.19422205868232	-0.174152225102325	-0.431587047642863
74000000	75000000	3.17987134673035	0.451361597824519	-0.101321571065595
75000000	76000000	3.44483238897091	0.975414267383153	0.232839947916652
76000000	77000000	3.42518582231299	0.994969148057634	0.741506552221801
77000000	78000000	2.95649866925937	1.32280091917743	0.643334799180935
78000000	79000000	2.54066360086243	1.91622271799102	1.16483830445317
79000000	80000000	2.30015820928652	2.00670071233779	1.3339946898873
